ano,vardec_retorno,vardec_trabalho,vardec_sucessao
2061,0.2946289223966463,0.09694771368503034,0.6084233639183234
2062,0.31334110845523416,0.10969295125817004,0.576965940286596
2063,0.25775962528380136,0.08221815023569755,0.660022224480501
2064,0.3037463543801156,0.09851197637734883,0.5977416692425356
2065,0.25314516050438535,0.09005260763606603,0.6568022318595488
2066,0.3170644974790997,0.0928095294690158,0.5901259730518845
2067,0.4425179267600739,0.13327930002624996,0.4242027732136758
2068,0.29947602223413367,0.07556901567190256,0.624954962093964
2069,0.3873294215940769,0.12121087689245758,0.49145970151346574
2070,0.37141653188619006,0.08669604713636282,0.5418874209774471
2071,0.3424772698696971,0.08766573392254697,0.5698569962077558
2072,0.2998480357955515,0.07658476636469173,0.6235671978397568
2073,0.37391433241841615,0.08886711884747707,0.5372185487341068
2074,0.35670940192388023,0.07482516821983615,0.5684654298562835
2075,0.30703798181441894,0.061472164012639365,0.6314898541729418
2076,0.3861950238880736,0.07785131600636136,0.5359536601055652
2077,0.49544537725896376,0.10145934417426934,0.40309527856676686
2078,0.3807910308837691,0.07356862238293499,0.5456403467332961
2079,0.38839827816143896,0.06570375574462481,0.5458979660939363
2080,0.34545113262586674,0.06258709133582487,0.5919617760383084
2081,0.3598857957967497,0.05831781883405463,0.5817963853691958
2082,0.38270874493263196,0.067682603361194,0.5496086517061741
2083,0.4539821677485775,0.07284786522156224,0.4731699670298602
2084,0.49496262168999744,0.07920152142537153,0.4258358568846309
2085,0.4779988272733991,0.07625929244820107,0.44574188027840006
2086,0.45065271771009485,0.06293214221197906,0.4864151400779262
2087,0.5412673762023299,0.07521003399393446,0.38352258980373544
2088,0.4489856285151233,0.06656783194169116,0.48444653954318556
2089,0.4108639387511845,0.048159074533783285,0.5409769867150321
2090,0.48144025492862663,0.06834448286314279,0.4502152622082305
2091,0.4170268614151659,0.05610401734987194,0.526869121234962
2092,0.4844085199565774,0.05522564317484386,0.46036583686857857
2093,0.49416388285049956,0.05242538125128971,0.4534107358982106
2094,0.5166448064429828,0.057594760042506084,0.4257604335145109
2095,0.4875261411806491,0.055256355974206924,0.45721750284514395
2096,0.4573369288385328,0.04515512966578689,0.49750794149568045
2097,0.4690898980585548,0.051572602436927205,0.479337499504518
2098,0.5100759800680607,0.04826097871827592,0.44166304121366334
2099,0.46023254462053387,0.04654620416551056,0.4932212512139555
2100,0.5236750764697516,0.05089909294903127,0.42542583058121686
2101,0.4463753805515395,0.04218027789080596,0.5114443415576546
2102,0.5292471637950622,0.04617567509379074,0.424577161111147
2103,0.5810570003094903,0.05006492857487733,0.3688780711156327
2104,0.49448770257177627,0.042888981081746644,0.462623316346477
2105,0.536652059852313,0.0467001985514417,0.41664774159624557
2106,0.4570797627212595,0.03241017338858266,0.510510063890158
2107,0.5266008110279388,0.04799976688367459,0.42539942208838677
2108,0.6045120138142044,0.05137692359421175,0.34411106259158364
2109,0.523791740229983,0.037509757183396636,0.43869850258662046
2110,0.6397934905375954,0.043999116314535465,0.3162073931478692
2111,0.53045369433619,0.03602094312693231,0.4335253625368776
2112,0.5897189951496723,0.041067913152471595,0.36921309169785627
2113,0.599608946751408,0.043624142834405265,0.356766910414187
2114,0.6338089973289177,0.04262066470962011,0.32357033796146223
2115,0.5786247458562255,0.03033898223104168,0.3910362719127327
2116,0.5702883352357727,0.029374614834802852,0.4003370499294246
2117,0.6650117664590447,0.04132570440929316,0.29366252913166235
2118,0.5086090885820369,0.034074913611183186,0.45731599780678
2119,0.594588454161592,0.03702676876951583,0.3683847770688922
2120,0.7443072979423293,0.04779746801937233,0.20789523403829832
2121,0.5735481368740679,0.02789459466408585,0.3985572684618462
2122,0.7033374348358875,0.04183031348760094,0.25483225167651163
2123,0.5483425739515057,0.030134225117743572,0.4215232009307507
2124,0.6298760770467704,0.03191739437300017,0.3382065285802292
2125,0.5882332125982869,0.0319976814182555,0.379769105983458
2126,0.6582332574900113,0.03471047457517454,0.3070562679348143
