ano,gini_patrimonio,gini_renda_total,gini_renda_trabalho,top01_patrimonio,top1_patrimonio,top5_patrimonio,top10_patrimonio,bottom50_patrimonio,top1_renda_total,top10_renda_total,palma_patrimonio,palma_renda,razao_top1_bottom50_patr,patrimonio_medio,patrimonio_mediano,desemprego,frac_com_edu,retorno_medio_agregado,renda_trabalho_agreg,renda_patrimonio_agreg,transferencia_total,patr_p5,patr_p10,patr_p25,patr_p50,patr_p75,patr_p90,patr_p95,patr_p99,patr_p99.9,rendatot_p5,rendatot_p10,rendatot_p25,rendatot_p50,rendatot_p75,rendatot_p90,rendatot_p95,rendatot_p99,rendatot_p99.9,frac_faixa1,frac_faixa2,frac_faixa3,frac_faixa4,vardec_retorno,vardec_trabalho,vardec_sucessao,gini_patrimonio_ic95,gini_renda_total_ic95,gini_renda_trabalho_ic95,top01_patrimonio_ic95,top1_patrimonio_ic95,top5_patrimonio_ic95,top10_patrimonio_ic95,bottom50_patrimonio_ic95,top1_renda_total_ic95,top10_renda_total_ic95,palma_patrimonio_ic95,palma_renda_ic95,razao_top1_bottom50_patr_ic95,patrimonio_medio_ic95,patrimonio_mediano_ic95,desemprego_ic95,frac_com_edu_ic95,retorno_medio_agregado_ic95,renda_trabalho_agreg_ic95,renda_patrimonio_agreg_ic95,transferencia_total_ic95,patr_p5_ic95,patr_p10_ic95,patr_p25_ic95,patr_p50_ic95,patr_p75_ic95,patr_p90_ic95,patr_p95_ic95,patr_p99_ic95,patr_p99.9_ic95,rendatot_p5_ic95,rendatot_p10_ic95,rendatot_p25_ic95,rendatot_p50_ic95,rendatot_p75_ic95,rendatot_p90_ic95,rendatot_p95_ic95,rendatot_p99_ic95,rendatot_p99.9_ic95,frac_faixa1_ic95,frac_faixa2_ic95,frac_faixa3_ic95,frac_faixa4_ic95,vardec_retorno_ic95,vardec_trabalho_ic95,vardec_sucessao_ic95
2026,0.8083807755983743,0.5708425900299037,0.5350641565202632,0.07859102757438835,0.2984470524197133,0.5705807445995668,0.7118871865123182,0.030729479188556428,0.13166416833578343,0.4397137224642698,42.612119322348576,5.040898483106177,9.738400376976209,341151.95604439516,59860.438722345134,0.07993333333333333,0.010266666666666672,0.04369450924821716,66964171.210074104,14909853.172560524,0.0,2764.535869417546,5477.602174917319,16713.46465095426,59860.438722345134,217743.3206780453,692486.5219244495,1355544.0834021592,4530451.381033074,16015187.608294668,6713.450846363866,10484.390149340337,21458.308696514712,44521.6373919126,90828.84559057707,177379.8528215625,261017.87033979403,591340.285576856,1658246.3575914584,0.46326666666666666,0.4045666666666667,0.12316666666666669,0.009000000000000003,0.1229383510554572,0.2272326644310833,0.6498289845134596,0.0018351450124807797,0.0024701988265418357,0.002840942002264639,0.0014764698447122142,0.005606849620637269,0.004665881583361727,0.0034196145797932382,0.0006482643719815607,0.0037955640516548683,0.0037737844029422734,1.0953959452280142,0.07035865480749359,0.24050160448707386,6071.233980581066,1821.9474161497765,0.0026941994282879233,0.0012250413019857251,0.0009637608258445504,900610.709722294,433098.20954418916,0.0,142.02714208490596,191.70598630041,495.66572298595713,1821.9474161497765,6088.912736673427,26736.256663206976,62199.94063818762,1.0169004914174461e-09,2.0338009828348923e-09,188.10870861965964,275.5167269941204,404.875303604153,761.8638443425152,1708.0007853778702,4024.7438955283133,5656.086324701176,20137.59551688748,117361.06331207232,0.006056771700580282,0.0053165854337468765,0.0034401497338881755,1.2627498450595215e-18,0.04408101237503171,0.06357043996747991,0.10465708305475695
2027,0.8021320735055664,0.5741784373050918,0.5361931118657879,0.07707487565959266,0.29277477713504846,0.5631871539240992,0.7041973939886439,0.0330798224449433,0.1346511317944242,0.4438734688266681,38.66143178043313,5.142318743966086,8.881712744020035,351947.78611448914,65507.60450222106,0.08513333333333332,0.020533333333333344,0.043871536980953106,66926482.32563865,15443401.625600813,0.0,3236.033742078076,6268.279293944496,18967.81901300677,65507.60450222106,230279.25564808334,715739.4197157746,1402508.087934865,4620313.669867752,16108021.382092897,6575.00321373105,10241.119386660634,21406.911476107533,44361.995148419854,90902.6825396099,178318.39909003742,263808.4103185274,599181.4045013039,1712398.8219724623,0.4547333333333335,0.4134333333333334,0.12316666666666669,0.008666666666666671,0.13279173191297095,0.22072033937050434,0.6464879287165246,0.002025386010964323,0.002652319624081889,0.003039238127409372,0.003096073606959082,0.00687559113959135,0.005348136863457861,0.00381463210614301,0.0006827408222980836,0.003983456397845359,0.003968494405228646,0.9927677459609238,0.07645212815095132,0.2856149577992696,6279.080056132304,1869.3118883952886,0.0028792711295652397,0.0015519601053449717,0.0010345555856935847,878770.2432786361,463550.5299679981,0.0,146.63601299651882,215.89094698019974,527.548857023074,1869.3118883952886,6211.341176551467,26175.89103349257,66090.8293217756,63527.898524876444,466984.28679872793,231.6515215432318,288.2848361427662,389.5215300984955,687.8726188726592,1604.120931610629,3976.0392827665964,5441.1562695418115,23140.953767240237,120674.32504256144,0.005794469637117699,0.005319906552919961,0.003313306135552935,0.000195624160728005,0.035524858366332686,0.05385816920565463,0.0848639901442425
2028,0.7991141537826654,0.5780764236543199,0.537917698734732,0.07736636751501365,0.28987136912920025,0.5595824009005043,0.7004010499454986,0.03419257201068922,0.1376642938687188,0.4484270508932896,37.260170732385944,5.268097876523526,8.511933488072257,363190.94394266774,69038.90355900255,0.09003333333333334,0.032133333333333354,0.044109199746248856,66996504.25203233,16022562.13763104,0.0,3369.8590310881555,6728.452402812173,20043.489598151922,69038.90355900255,241552.15553951368,736417.367950655,1441226.8319122936,4797043.554887189,16239719.556560146,6584.733719945763,10257.466385990358,21256.034453669345,44216.26085288964,90865.16172633131,179288.13515480713,267715.12417960755,598036.8632079568,1763065.887255506,0.44383333333333336,0.4231,0.12430000000000001,0.008766666666666671,0.1844313710304547,0.31027517603096155,0.5052934529385836,0.0023030493068468263,0.002816601867028324,0.0029844736197292485,0.0038866176041937894,0.006923293756196264,0.005544413770924379,0.004274333128842026,0.0007246473079685322,0.0040381621331452375,0.004177977680352205,1.0109009187105114,0.0902672899599837,0.2908410399354624,7093.750482029345,1809.124324164707,0.00331250642101597,0.0021710689000080984,0.0009826209908619726,867335.3662847886,478583.6576925006,0.0,136.9769297114091,265.2531816476234,520.1105561345804,1809.124324164707,6065.269315299406,26403.447600660496,62695.6915212314,120710.3038454611,706225.2160625438,190.6293442926595,250.62657448093967,396.56799091352764,653.991603719341,1460.3690720389943,4373.460988042584,5488.61143950647,22417.683967388846,122050.84775354539,0.006060525096428895,0.00560104829268696,0.0033557691754083283,0.00037216080238957055,0.044273016289604894,0.06022303968305936,0.0995476522517883
2029,0.7978246825270194,0.580345293475958,0.5373145279400886,0.07766901002482558,0.2876307462433459,0.5578610125996035,0.6984737244269091,0.03460388409802102,0.13932834812279285,0.45128289726320275,36.82709334747018,5.3415386497485855,8.3393437319026,376566.30686931626,73458.16321154317,0.09133333333333334,0.041666666666666664,0.044248657230710656,66934409.32947326,16659284.544577537,0.0,3440.1321079523527,7038.321146423324,21083.533258763724,73458.16321154317,251466.8590097896,762992.1386917472,1495891.180822024,4979492.963208645,16428809.019404043,6596.659314185481,10203.733421355842,21187.20693896367,44239.90855537034,91076.41723931147,179842.83194889812,270908.9969831052,607789.0246000185,1821447.690147617,0.4331,0.4302333333333334,0.12756666666666666,0.009100000000000004,0.1433279274948596,0.21902290027092278,0.6376491722342175,0.0023118718489987303,0.002994601082517967,0.003205053973478148,0.004092129323386913,0.007285977995936673,0.0062714030067959605,0.004486149692364463,0.0006931102766429773,0.004523755244042139,0.004304901584091309,0.928927790125679,0.09839965089746364,0.2750416518641521,7013.003619564945,1834.4674727705678,0.003783969251331088,0.0022755361289879586,0.0009857450568281404,864556.3667409514,462638.1439760917,0.0,143.63821803402354,277.6564507757303,549.6430913115958,1834.4674727705678,5812.824376329131,28505.27016905891,67574.4374716145,151847.31316742164,803793.7414320569,221.37040547482079,250.82453635094774,408.65234727994965,675.4006865750611,1507.7416870174336,3939.3778892746764,5713.378171532953,22464.37808278656,131553.83244926904,0.0056707781217172635,0.00537687297350236,0.003480473839234232,0.00042392951051449285,0.05014889432971724,0.06060543616825158,0.1050317291354463
2030,0.7964879461034634,0.5823854297072063,0.5369992811086467,0.0768232492803908,0.2859926927525774,0.5555745500346337,0.6956710505061916,0.034790906171674345,0.14106401970643304,0.4542835518402796,36.49316369632886,5.404646853969832,8.25530681107024,387763.9519171704,76439.18466811198,0.09073333333333333,0.052766666666666656,0.04443580243568222,67088937.85244179,17228174.32164281,0.0,3491.364474735393,7043.198570474354,22108.858867895462,76439.18466811198,260944.9737266063,783917.8670875808,1518857.0878528997,5102080.18556414,16824353.965334896,6644.09230442782,10220.601628036102,21236.302162552114,44397.83423832873,91316.85384974675,180925.54212466136,275415.28133478237,606196.8818861075,1852639.3657544185,0.42726666666666663,0.43180000000000013,0.13146666666666668,0.009466666666666672,0.1455550905342969,0.20812767772517357,0.6463172317405295,0.0025559787241033953,0.0029249361874629028,0.0030306860026687076,0.005151647031783502,0.008543441952584064,0.006753659408685025,0.004810344126674038,0.0007651775822507725,0.004720417850055178,0.0044106824313869235,0.9935539853226316,0.09181166205555172,0.316424656974294,7326.989129143953,1969.1472421021233,0.003210217557469201,0.002179087805214662,0.000929849227350181,878601.2301128998,471220.1002626187,0.0,159.08566185197822,278.5867529375118,567.6030098075174,1969.1472421021233,6008.801846089416,27903.085196095413,77191.79991698392,174585.58262256664,886701.4473630586,258.00753809427965,276.9162969637506,376.428653265654,695.9961069307278,1477.3412084100746,4115.876821651358,6144.630776977986,21856.533579195086,136937.84444686506,0.0055579829081837655,0.005325478606736171,0.003315504355916249,0.0005037376924900986,0.04240876067821938,0.056908477995088406,0.09460141762715407
2031,0.7964164450807442,0.5849080400741185,0.5368348532280545,0.07749768053181606,0.2871323054872052,0.5548081714868033,0.6947584733883692,0.03465935113348858,0.14408867668422867,0.4578449044092944,36.54249970791994,5.489468454313487,8.322550161214828,400000.58072076243,78546.88348250072,0.08910000000000001,0.0621,0.04474737140599931,67301089.03058241,17895460.91246563,0.0,3549.557226059413,7090.58933981042,22823.9141195713,78546.88348250072,266951.4010644131,813449.917846994,1547551.3826638006,5249996.603832645,17391562.101868235,6741.8763481626465,10353.921425480203,21345.11835952827,44468.256434802905,91722.36176474186,181732.29203606318,278754.5340833181,619804.4637127663,1852528.5815668262,0.4225999999999999,0.4312000000000001,0.1362666666666667,0.00993333333333334,0.1687277849388831,0.23294805891976222,0.5983241561413546,0.0024537495728707013,0.0026642847414690674,0.002859828476846115,0.0054885625349781085,0.00890265730185429,0.006536186901004421,0.004501897967437414,0.000765402611222437,0.0042495394751513775,0.003983562431085917,0.9869383732851368,0.08929403618009484,0.3370218415829532,7273.264350933584,2160.1794432651213,0.002402062983086132,0.002396541838067759,0.0009336081095210908,869141.5501993238,474600.74807188293,0.0,143.04195528324982,292.36981013295895,562.2296877784663,2160.1794432651213,6211.4679041491645,28120.825909926793,75119.61689834885,178062.49223665358,909196.2175358528,252.66028964455407,250.96711366633727,396.85982019859546,700.5417296627013,1608.5542035263556,4210.05775822094,6300.661278999333,22232.964402701833,133677.39309273296,0.0049935917002660035,0.004940072464450599,0.0034757130065951295,0.0005554327159212976,0.05092095444048526,0.059817276480710814,0.10552576883514533
2032,0.7959492605683904,0.5863851877985489,0.5356926196040258,0.07534151530215011,0.28521776335936166,0.5534311097852761,0.6936456054391094,0.03464713571358473,0.1454127880007154,0.45948141117486657,36.47873626308747,5.542672711973098,8.281128703752124,411260.24800747517,80419.25854445953,0.0875,0.0729,0.04497753865587439,67558240.07211879,18500923.532787498,0.0,3552.1181417375474,7165.59112737943,23556.861679108108,80419.25854445953,273115.9026853595,847950.7240574751,1597082.759795602,5414311.426284044,17451202.241003852,6650.926387895388,10319.088952658798,21442.195254402617,44771.4807378431,92554.62150956648,182937.4178687285,282859.9005945826,623384.0129325768,1898662.069613705,0.41629999999999995,0.4335666666666667,0.13973333333333335,0.010400000000000003,0.14467961142223382,0.18837546220977539,0.666944926367991,0.0029215393946430868,0.0030570470428741055,0.0028044326409187893,0.006450034474569664,0.009199686339852358,0.007373717157266356,0.005304106748132034,0.0008547179355754627,0.00460222112362028,0.004392920489643868,1.0950851936816344,0.10190803262747007,0.3621070575118696,7669.420760283813,2213.8389554632704,0.0024965305581118383,0.0025895985398708327,0.0009573206074032533,911472.3021370057,534741.8601224985,0.0,131.21003634148258,287.73587122012395,597.7284024267416,2213.8389554632704,6045.131192969346,26788.194305203862,78030.59088950095,194326.2509897309,1029997.6603695477,190.5421167255839,240.93961963717538,405.4207662826233,787.69102516509,1723.5194938915633,4300.727804956756,6506.114357483403,21659.529751461017,145442.71163483485,0.005217210123357535,0.005288271710665382,0.0036286121894542446,0.0005447297336832465,0.04615998457899307,0.05129679353061691,0.0928686856307632
2033,0.7961098445312697,0.58831782856257,0.5354293980976023,0.0761529845329389,0.28418496844863855,0.5531776633763473,0.6940176067153201,0.03454966426185588,0.14736430621445978,0.4623775857256716,36.565048380533376,5.607278810272453,8.277278411465492,421840.27368778817,81931.85627815248,0.08719999999999999,0.08256666666666668,0.045240357240523284,67663914.85796104,19090849.350611173,0.0,3566.334371469981,7219.123651355903,24037.495185413733,81931.85627815248,280029.21733398683,874618.6275573905,1626069.0928658575,5493912.653896546,17528906.139711943,6678.258052054985,10363.174978744903,21503.540710283807,44956.55543326152,92822.73662826815,183235.29057520477,287557.0809323589,625707.7033066753,1919394.3760191542,0.4119333333333332,0.4350333333333333,0.14233333333333337,0.010700000000000005,0.15354776466008419,0.1846548013605837,0.6617974339793322,0.0029077771268422987,0.0033136873364687466,0.0027597163034246896,0.006911011442969319,0.008832747566743647,0.007340197518449811,0.005362802910741662,0.0008521406142901107,0.004998573428925338,0.004636309116428378,1.10707571012215,0.1121936364344878,0.3676121432342416,8780.914659095708,2238.0320347082506,0.0034584771879788527,0.002740913973469741,0.001011236493717047,884009.7134818288,603132.4454005589,0.0,135.62370502095882,289.4931845654855,517.6603245993252,2238.0320347082506,5978.154622496177,29626.21421740044,74660.78489684321,200531.20246978968,1131219.2766379032,214.43437595560997,282.4887875267702,418.60615225360175,778.228939788302,1594.3502147209083,4702.113818077377,6653.757867995863,24008.58467458525,152924.63942773934,0.005254135862616727,0.005722813706587566,0.0036376060503822806,0.0006244199883404441,0.048093294162151405,0.05693138822726214,0.09442023714824478
2034,0.796639600988008,0.59046727968859,0.5353000349671995,0.07717235521544435,0.28566522516732984,0.5526166316679746,0.6943743715924344,0.034256858592768356,0.14894514621466007,0.4646956540167903,37.00243718243761,5.685213897093724,8.391057235944286,433920.4205782467,83568.79203533864,0.0894,0.09233333333333336,0.04538539782520232,67735089.721811,19696131.022672866,0.0,3520.9560475781905,7160.076200385065,24404.92731800438,83568.79203533864,287714.37248513184,909367.0737662091,1681515.4165078672,5630557.550035378,18040926.088400442,6511.989316600631,10290.39238307733,21531.815742631275,45032.70473333353,93464.15956310167,184292.82394520327,290748.54546863254,626505.5645681153,1964297.3273324682,0.40720000000000006,0.43753333333333344,0.14423333333333327,0.01103333333333334,0.13155029962509993,0.13565496626970652,0.7327947341051935,0.0028230549014492097,0.0033001274402017517,0.002915401592020539,0.007284327667607889,0.009054590152869265,0.007408429352356845,0.005163101193598291,0.0008436073453299232,0.005363862551004941,0.004831686742248212,1.1093148998203761,0.11192747235828393,0.37645455202159844,9149.442372529984,2194.1268410245684,0.00361723669219424,0.0030223287562922588,0.0010456104857952024,919574.170026708,617870.1324024121,0.0,122.70215338731933,262.94252964367104,515.6940678315317,2194.1268410245684,6936.496523995394,33049.726152543924,75771.80714220296,185240.95467727966,1241450.3193031438,235.61848999779,274.2819693993596,430.23094328043027,762.9699229600976,1748.60645881086,4859.079268451103,6401.305771035069,23351.8915637892,162991.41527214219,0.005334591483783039,0.005905277976918137,0.003745675174572664,0.0006742869768897108,0.05570702451402569,0.05192798997770567,0.10189909840982138
2035,0.7963860965208215,0.5917900961351735,0.5344008623455986,0.0741572287963174,0.28330097379111113,0.5504849185999167,0.6936795224947931,0.034101329038189646,0.14859311761782806,0.46590271247006326,37.17954648727873,5.74631427276075,8.375507617066377,443113.0812279208,84943.35035956312,0.09093333333333332,0.10243333333333335,0.045623540982282905,67640778.76347975,20228926.705141492,0.0,3543.0774771182478,7080.922493241073,24949.00442945953,84943.35035956312,295358.38126808143,936696.3089489277,1717442.7590830335,5754319.597408078,18167859.796812177,6548.44096961692,10257.831776891022,21338.35718205892,45040.960022952204,93808.15237665713,184812.2144398927,292743.4004709193,635421.841975383,1956789.8301673897,0.4034333333333334,0.4380333333333334,0.14693333333333333,0.011600000000000004,0.2168937226183995,0.21355896473312697,0.5695473126484737,0.003039542072936126,0.003689600194672184,0.0033185052524627575,0.008379174330974605,0.009557798675250577,0.007767173896256366,0.005285904934518671,0.0009249394134228933,0.005437361833465282,0.004920055774233615,1.256911411601692,0.13424222816290596,0.4219598072056434,9274.370071433625,2122.3243652880496,0.0036937399336333912,0.0029890538591969325,0.0010554945283237215,870659.2237168277,673084.884407766,0.0,131.5008869027116,246.2797777769859,585.9651064844683,2122.3243652880496,6307.516122272909,33670.92501884677,73741.6727358546,186834.23619485777,1231017.6838006664,235.49766420301984,276.7589697652534,456.3822355235242,710.8112207928588,1611.6695550982145,4635.577863021868,6640.864904955674,24521.327226242607,163178.54950220804,0.005535493725881368,0.005870592986033257,0.0037258769216452973,0.0005838551229523478,0.062214609851722114,0.05667445758174523,0.1110239272066528
