ano,gini_patrimonio,gini_renda_total,gini_renda_trabalho,top01_patrimonio,top1_patrimonio,top5_patrimonio,top10_patrimonio,bottom50_patrimonio,top1_renda_total,top10_renda_total,palma_patrimonio,palma_renda,razao_top1_bottom50_patr,patrimonio_medio,patrimonio_mediano,desemprego,frac_com_edu,retorno_medio_agregado,renda_trabalho_agreg,renda_patrimonio_agreg,transferencia_total,patr_p5,patr_p10,patr_p25,patr_p50,patr_p75,patr_p90,patr_p95,patr_p99,patr_p99.9,rendatot_p5,rendatot_p10,rendatot_p25,rendatot_p50,rendatot_p75,rendatot_p90,rendatot_p95,rendatot_p99,rendatot_p99.9,frac_faixa1,frac_faixa2,frac_faixa3,frac_faixa4,vardec_retorno,vardec_trabalho,vardec_sucessao,gini_patrimonio_ic95,gini_renda_total_ic95,gini_renda_trabalho_ic95,top01_patrimonio_ic95,top1_patrimonio_ic95,top5_patrimonio_ic95,top10_patrimonio_ic95,bottom50_patrimonio_ic95,top1_renda_total_ic95,top10_renda_total_ic95,palma_patrimonio_ic95,palma_renda_ic95,razao_top1_bottom50_patr_ic95,patrimonio_medio_ic95,patrimonio_mediano_ic95,desemprego_ic95,frac_com_edu_ic95,retorno_medio_agregado_ic95,renda_trabalho_agreg_ic95,renda_patrimonio_agreg_ic95,transferencia_total_ic95,patr_p5_ic95,patr_p10_ic95,patr_p25_ic95,patr_p50_ic95,patr_p75_ic95,patr_p90_ic95,patr_p95_ic95,patr_p99_ic95,patr_p99.9_ic95,rendatot_p5_ic95,rendatot_p10_ic95,rendatot_p25_ic95,rendatot_p50_ic95,rendatot_p75_ic95,rendatot_p90_ic95,rendatot_p95_ic95,rendatot_p99_ic95,rendatot_p99.9_ic95,frac_faixa1_ic95,frac_faixa2_ic95,frac_faixa3_ic95,frac_faixa4_ic95,vardec_retorno_ic95,vardec_trabalho_ic95,vardec_sucessao_ic95
2026,0.8083807755983743,0.5708425900299037,0.5350641565202632,0.07859102757438835,0.2984470524197133,0.5705807445995668,0.7118871865123182,0.030729479188556428,0.13166416833578343,0.4397137224642698,42.612119322348576,5.040898483106177,9.738400376976209,341151.95604439516,59860.438722345134,0.07993333333333333,0.010266666666666672,0.04369450924821716,66964171.210074104,14909853.172560524,0.0,2764.535869417546,5477.602174917319,16713.46465095426,59860.438722345134,217743.3206780453,692486.5219244495,1355544.0834021592,4530451.381033074,16015187.608294668,6713.450846363866,10484.390149340337,21458.308696514712,44521.6373919126,90828.84559057707,177379.8528215625,261017.87033979403,591340.285576856,1658246.3575914584,0.46326666666666666,0.4045666666666667,0.12316666666666669,0.009000000000000003,0.19168625006469683,0.3469031351136613,0.46141061482164186,0.0018351450124807797,0.002470198826541845,0.002840942002264639,0.0014764698447122142,0.005606849620637269,0.004665881583361727,0.0034196145797932382,0.0006482643719815607,0.0037955640516548683,0.0037737844029422734,1.0953959452280142,0.07035865480749359,0.24050160448707386,6071.233980581066,1821.9474161497765,0.0026941994282879233,0.0012250413019857251,0.0009637608258445504,900610.709722294,433098.2095441893,0.0,142.02714208490596,191.70598630041,495.66572298595713,1821.9474161497765,6088.912736673427,26736.256663206976,62199.94063818762,1.0169004914174461e-09,2.0338009828348923e-09,188.10870861965964,275.5167269941204,404.875303604153,761.863844342515,1708.0007853778702,4024.7438955283133,5656.086324701176,20137.595516887475,117361.06331207232,0.006056771700580282,0.0053165854337468765,0.0034401497338881755,1.2627498450595215e-18,0.04703630641847214,0.07192304813843724,0.11392877700990207
2027,0.8019774014739549,0.5742007347601594,0.5360594642488042,0.07722809274833083,0.29284971364357576,0.5628604258620046,0.7040279342670469,0.03319313727938115,0.13419081063208801,0.4437100866513299,38.454567992042776,5.148560156975843,8.850179053573578,356085.86566449964,66341.96413632583,0.08563333333333335,0.020333333333333346,0.04380220735752807,66842705.10846867,15602754.534856457,0.0,3317.9209507824644,6419.422900599844,19276.73370803992,66341.96413632583,232253.075571342,724083.3909256905,1409890.0357007906,4682260.481453434,16247253.035361,6692.465122549094,10423.114011910622,21311.11734281915,44391.288467042476,90989.67984250806,178331.12471783796,264398.3031236254,604980.4396358376,1694543.8086647901,0.45246666666666663,0.41426666666666656,0.12443333333333333,0.008833333333333335,0.22564388251944317,0.38580627560488434,0.38854984187567254,0.0020066387585396172,0.0026858045304432605,0.002867008974897179,0.0024220705225841124,0.006225349239420294,0.005103098505411023,0.0037818405120142386,0.0006779430390516323,0.00454834740149413,0.004081472605265043,0.9914778760191398,0.07958030968168124,0.2559996281930437,6491.293083085098,1908.5468613519438,0.0024978272734764114,0.0015365192289705219,0.0010113649058721536,878334.6096945548,476290.5346722703,0.0,168.8439525662377,231.6829748337612,539.3786254465217,1908.5468613519438,6235.930350618832,26524.10971972094,64974.15931094242,49741.85480464371,393041.89195816824,211.0676143508048,296.29830304659754,398.4944027064983,634.2790476971742,1698.2648148058827,3908.4377002954557,5971.70420427135,19308.224717335313,128872.07882639146,0.005813337572496608,0.005175387529125554,0.003300755014058943,0.00013564095042777516,0.039353386489134154,0.07194932415098702,0.10273413741008254
2028,0.7988225620234766,0.5783070393914762,0.5374206427286837,0.07683861633121562,0.2903720696970809,0.5593161800889411,0.7001070218115698,0.03436877298649565,0.13824335181176528,0.44842916998649757,36.97510902390815,5.276824792919592,8.475093522886384,372414.10865968943,71383.76544712238,0.08903333333333335,0.03183333333333335,0.043956668827096576,66915741.47857262,16376736.789090862,0.0,3493.781224503357,7049.206130280047,20643.21320975651,71383.76544712238,247670.93167662545,754038.7219692491,1468580.3751064667,4917988.4938885,16752494.655424358,6653.5785393385995,10380.758523216002,21250.90488167424,44238.32866575546,91367.3612608589,179533.51901777025,269700.36922551325,599165.3747478073,1772128.70712461,0.4376333333333334,0.42693333333333333,0.12633333333333333,0.009100000000000002,0.24877521477270087,0.3829899596203511,0.3682348256069482,0.00206528881962124,0.002619905794659155,0.00289034552665374,0.0027195946673932094,0.006296263351938744,0.005052688401242199,0.003944492118426247,0.0006736386533869916,0.003955676678081844,0.003655298549616968,0.9488075931271759,0.08156734107767791,0.25225828856660115,6885.124103354721,1959.3513198787005,0.0030210866482771504,0.0020547701347141995,0.0009727212327072047,850740.8087340139,493735.6929061917,0.0,166.49954444121818,260.13240758996227,550.1663464348354,1959.3513198787005,6240.309574338395,28432.914006926207,67002.10867937272,94818.65428200713,421671.2168096527,192.7491496256276,262.14887020931604,397.1979078583735,686.2644817647416,1726.7728484782376,4131.600152019989,5894.532455271383,19501.748875233778,125071.37941300188,0.006019879246761841,0.005470700703892592,0.003396553402959696,0.00027155304725092735,0.04651244636095075,0.0587890368279611,0.0950589293967565
2029,0.7971910593115723,0.5805018022242144,0.53620360328464,0.07643309018254378,0.2888166929283754,0.5575550863611999,0.6979056133170893,0.034932580165925174,0.14039583465747285,0.45180987491372376,36.37707329883218,5.342732675636752,8.294141378169789,389420.07254751056,76351.5819014534,0.08823333333333334,0.041533333333333346,0.04413575317339826,67018303.70634219,17196527.695919964,0.0,3666.414423644874,7496.984375777573,22020.39105583449,76351.5819014534,261732.0929028025,789660.0207754764,1538931.1306128397,5093573.968201863,17281674.112070818,6591.359341921957,10376.773286439387,21363.800482022885,44483.24352547641,91712.67011043451,180097.41835066042,273494.34320404707,616553.6788210591,1821310.8798377817,0.4256333333333334,0.43443333333333334,0.13046666666666665,0.009466666666666672,0.23152970031542824,0.3323080634751152,0.4361622362094565,0.002017872377076426,0.002670334159311386,0.0032762728488571102,0.0030322340876317807,0.006282417651622861,0.004962287903639114,0.0036672990143743023,0.0006881790485780675,0.00403213766136083,0.003731499423398609,0.8954322078189612,0.08519201193810665,0.24935403920464358,6882.000839757495,2230.12818149502,0.002896015293878034,0.0020561664884810493,0.000983078377571687,872074.6945731192,523186.3065870844,0.0,170.9225429149035,257.26934239616435,572.0158578302596,2230.12818149502,6294.461975469681,28715.685183678204,68880.82686089133,104569.98531395491,468513.7133640502,224.02459605104622,278.2137750164233,413.4208854120138,678.623173432001,1750.0920782473452,4179.862984289464,6391.738323536551,23186.068526012514,129554.18116066113,0.006203393208157869,0.00579275478771986,0.003215440183066888,0.0003727535728247818,0.055825885548992746,0.0603130061104385,0.10985411208579186
2030,0.7957333264066321,0.5824326697217658,0.5350929981431803,0.07554494212353383,0.2849946741160593,0.5555125279821784,0.6955122640788166,0.03520652922938166,0.14171567132462426,0.4543228835295195,35.91696013091009,5.4079889015754015,8.11605692906271,404969.4851695814,80456.43086369838,0.08803333333333335,0.052300000000000006,0.04435727356117205,67036127.21942447,17970563.327923197,0.0,3746.813456856085,7694.937581902983,23338.254428086224,80456.43086369838,273767.7580501868,822123.5996440848,1601460.8972468716,5336549.93894424,17349772.943405535,6665.770119474063,10411.70253070199,21370.804249252426,44575.96998312965,92448.58608074026,181428.80235276706,278555.3600056913,613870.0111125074,1840407.189658835,0.4179333333333333,0.43676666666666686,0.13526666666666667,0.010033333333333337,0.19328120136397578,0.25598084263802,0.5507379559980041,0.00210336641960583,0.002813665452498328,0.0032789168110893712,0.003972849828255954,0.007604828704703416,0.005593975376800413,0.004040137256187753,0.0006623680938878857,0.005044223914907924,0.004011348869561388,0.8103228984326838,0.0911847106895425,0.26361635718154475,6863.45147273264,2403.394867735126,0.0033085049487900997,0.0021079493985071526,0.0009094183501668901,929206.6638508597,509013.45675863215,0.0,160.3644484324378,270.87375496232886,590.3615626203992,2403.394867735126,6724.297750295143,28258.063674443005,71810.4819736464,143580.2444190123,692233.8559998338,210.37419536586023,255.60470306801446,432.3875531941482,747.7633091003827,1753.5404823900585,4161.923982289392,6400.532797921109,22644.363705927557,151898.56032705892,0.005735492221174839,0.005949194148719399,0.0030953728512285224,0.00042531603755415376,0.054952658709315066,0.06764408487493741,0.11912509258695984
2031,0.7946063655688114,0.58538741701245,0.5351260485061038,0.07492651261773209,0.28321436408378814,0.5537429244103678,0.6931341474937437,0.03535876812966546,0.14383786724988415,0.4584199875792112,35.53730504338883,5.503026865504536,8.032018195880818,419096.94990067824,83800.4545941061,0.08663333333333333,0.06180000000000001,0.04486169041556334,67238634.20467812,18806829.313415732,0.0,3835.9006706094883,7806.979868271938,24479.62388086812,83800.4545941061,283434.66155085596,849534.6784624155,1646260.2132896767,5535555.285029297,17720109.209503606,6709.772904784211,10563.310701386083,21425.930250711455,44775.325311598164,93100.96549951217,183163.11169959468,284316.1763090563,637908.9943962183,1873168.9713600029,0.41026666666666667,0.43813333333333326,0.14086666666666667,0.010733333333333338,0.23678789759478028,0.2987567051090583,0.4644553972961614,0.0021708720652974813,0.0026695584436958494,0.003232159114072029,0.004782540063263425,0.008412363025818548,0.005999415596429703,0.004257634795553789,0.000623118052017014,0.005001181769927571,0.004026264820520713,0.7454960979523759,0.0833123601314592,0.2889774343137969,6805.729175701547,2445.518288042895,0.0031089663334998097,0.0022365214369486903,0.0009077625591506775,893858.0673892152,513194.22968025913,0.0,159.96493481499732,285.17469213432764,599.9374483583354,2445.518288042895,6800.855825625725,29141.264507611882,70003.48414140762,130969.93273282173,830734.6093296862,221.19043305688368,279.9776497645462,401.41263362245064,804.5360903077465,1789.1345308114983,4213.892808536609,6113.063027784866,24037.588767120702,160483.34327644747,0.00579142066491527,0.005813337572496613,0.0036149572971940326,0.0003979623194007635,0.05062608948251207,0.06507938465889013,0.10970828444427581
2032,0.7943689079014169,0.588319220852825,0.5354098375457284,0.07510288612878252,0.2836619216251351,0.5530860482248255,0.6922252156804021,0.03532138126624054,0.14718263926260505,0.4624243065847114,35.42299534768923,5.595461729668141,8.0496371497464,434887.3600202388,86767.94461600337,0.08650000000000001,0.07223333333333333,0.04507427851246613,67469371.74246618,19608005.77821392,0.0,3927.134929488456,7868.294279962745,25744.224111368192,86767.94461600337,293636.456516384,890365.001012224,1696394.1870179933,5750875.7645330615,18066397.497034848,6752.13888556989,10466.525582974917,21437.162794587253,45104.66522010472,93274.38890115898,185368.8171304631,287803.7656399227,644897.7303239844,1985480.1474659443,0.40336666666666654,0.4397666666666667,0.1456333333333333,0.011233333333333338,0.18939596815841117,0.235543662132266,0.5750603697093226,0.0020557856491578825,0.0023021141716589428,0.002728517240145991,0.00510048393220979,0.008591929662922361,0.006107828662151705,0.004296390672010782,0.00058605629688339,0.0044581673417082015,0.003774754781088906,0.694565683180254,0.07198877720547657,0.28501206003956736,6669.800908992074,2473.5149147854227,0.0027730530914996674,0.0023204039944195076,0.0009047220392113254,872802.7364422726,522479.76688615105,0.0,148.39641488097317,271.0482049739949,628.5975117417589,2473.5149147854227,6875.821233011116,27465.921457333177,77706.47814397114,158694.70087697892,954905.9250562256,188.9294502308428,271.62370347375247,377.5596770018514,770.2372392219842,1916.636808420119,4302.405967023003,6419.768089122683,25598.570327686106,146877.5791835136,0.005370956885856725,0.005592632816818465,0.003668008189280437,0.0004375971309802495,0.05412336339256352,0.06029997090421328,0.11033579522110974
2033,0.793308449550295,0.5903584273383539,0.5345733008928818,0.07429596930242056,0.28073642010274785,0.5502964434763639,0.6900667699207393,0.035402667868849554,0.14925583949384205,0.4647715764902223,35.19962489830275,5.665240335276282,7.963721240620836,448247.0058770316,89091.92540284217,0.08486666666666667,0.08213333333333336,0.045501364794888643,67651203.59060696,20399699.93341823,0.0,3973.9675827960136,8019.372755271365,26660.145120278823,89091.92540284217,304151.1037335295,928625.9649980604,1733094.5245451378,5872641.624328906,18124455.890554078,6766.640081681298,10579.79340194134,21461.306129853303,45288.9854381051,93922.77899101116,188096.0339976395,291913.13321983087,652602.8140349393,2073160.016083241,0.397,0.4413,0.1503,0.011400000000000004,0.25094098714581287,0.28210663676574915,0.4669523760884381,0.002442106125607217,0.0019327087286822914,0.0023977862457539093,0.0058870624888413044,0.009247837214132047,0.006673102541808858,0.004579771397831822,0.0007050898056789748,0.004288870351860246,0.003165795930378382,0.8091840281046574,0.06683568167549181,0.33615607216713594,7469.455453273448,2754.364061196536,0.002402767548623941,0.0024518841796975937,0.0008750984890073753,888989.98450164,535685.9061529905,0.0,153.80624925455407,256.79250085757945,569.8200666476527,2754.364061196536,6685.107028721026,28833.008714730142,74827.55391256319,194340.84252242628,1200323.2177146792,209.86682646803314,249.46615848896477,375.9832046642396,742.8009436807179,1873.9225873224884,4390.6381605350525,6467.872929279556,27946.894386562468,144407.68510243142,0.0059338226325432696,0.006370320593170341,0.0037685538065819688,0.0005282688274193248,0.056606011470174494,0.06852300145467655,0.11970189690837459
2034,0.7936039068680224,0.5935063412874885,0.5348610016917844,0.0733135682201466,0.2811475604172575,0.5497792962878265,0.6899941946031324,0.03518570977947611,0.15112126512916457,0.46857384885751224,35.34393129087314,5.775514498223194,8.03100470589328,464293.99720163905,91403.06198646539,0.08563333333333337,0.09156666666666667,0.0458664709137621,67816524.27401954,21301500.889227625,0.0,4062.8813279849473,8087.3943166823865,27686.768119952747,91403.06198646539,315289.90387310734,970865.0825992713,1797278.741318433,6055649.355992484,18545908.40145388,6778.9053109547185,10550.510274443815,21506.412566543822,45471.021308133524,94849.41350897915,189316.85185796782,296727.37361253914,675217.8745813041,2093731.894379641,0.39033333333333337,0.4441,0.15339999999999998,0.012166666666666671,0.3044093115990073,0.3152195197731906,0.38037116862780224,0.002520491722063198,0.0023097692205127814,0.0027978223295121894,0.006431471339263138,0.009808896050186956,0.006624310489344829,0.004444037961985959,0.0007083403208128569,0.004652240966860671,0.003558709424696773,0.8199472431082597,0.07811184194001196,0.36847285579446726,7265.0451873484635,2708.7233464642827,0.0034445110669616753,0.0026624629049634687,0.0009248361074681218,951749.4810235482,572419.7529083029,0.0,148.60313063705453,257.83123046863767,613.4810387085316,2708.7233464642827,6234.868468315835,27611.142268453477,78052.57398217454,223643.68363594508,1293821.6353656491,215.96536671178757,229.68822567668957,419.33710539734165,750.0979791171064,1905.573456846104,4650.167994111521,6261.773233866385,28319.275172562848,147260.36252294845,0.006157561342432875,0.006436656903389679,0.0038318220389171316,0.0005722697967799048,0.05830848442930579,0.05279367901893915,0.10412499392232523
2035,0.7949750711018029,0.5965078992733518,0.5346765071425685,0.07350015344884152,0.2829077426442948,0.5514795679545446,0.6919163804751011,0.03481501379636255,0.15484790658514727,0.4730463510146729,35.7196617926766,5.8872519287344165,8.169584339185779,481524.12491929095,92881.0758123346,0.08553333333333332,0.10120000000000001,0.04614235278419505,67988325.28601985,22225025.07162749,0.0,4145.140716410947,8234.463102161802,28522.73412806437,92881.0758123346,322832.72734640166,1013768.5348612076,1864147.0984661116,6317061.099135783,19123241.02182283,6788.331391622677,10599.115355840155,21488.640492561753,45732.34402614491,94987.10011409808,190204.91063032878,300766.6427434549,684041.8093144271,2187888.181634473,0.38323333333333337,0.4483666666666668,0.15536666666666665,0.01303333333333334,0.27039323556065636,0.271738147865925,0.4578686165734187,0.0025795564009133665,0.002217174602858488,0.002675322835390446,0.00669735572729582,0.009974448640163242,0.0067790433155382555,0.0045395719975264105,0.0007225424996471303,0.004792080880543863,0.003369692860301457,0.8667528473928474,0.07522186233324589,0.3812815737095101,7689.910645582062,2680.1677480460303,0.0032563773586480583,0.002666964627031839,0.0009583532302839183,911027.0700480007,614398.8458081794,0.0,165.72479280633016,254.43582696923886,661.0700311356613,2680.1677480460303,6709.697218052817,32449.89174625696,77991.0237254456,248615.18994494312,1383157.8601868586,209.7571512812491,224.7594005956428,398.8642785323127,737.7776662574164,1828.168130521133,4491.21259076308,6558.342745022441,27867.962953687962,166274.15587308805,0.0061978386097856905,0.006315556850310347,0.0034941487948807067,0.0005676213189141365,0.06232491625962976,0.0599620089123205,0.11570091813128096
