ano,gini_patrimonio,gini_renda_total,gini_renda_trabalho,top01_patrimonio,top1_patrimonio,top5_patrimonio,top10_patrimonio,bottom50_patrimonio,top1_renda_total,top10_renda_total,palma_patrimonio,palma_renda,razao_top1_bottom50_patr,patrimonio_medio,patrimonio_mediano,desemprego,frac_com_edu,retorno_medio_agregado,renda_trabalho_agreg,renda_patrimonio_agreg,transferencia_total,patr_p5,patr_p10,patr_p25,patr_p50,patr_p75,patr_p90,patr_p95,patr_p99,patr_p99.9,rendatot_p5,rendatot_p10,rendatot_p25,rendatot_p50,rendatot_p75,rendatot_p90,rendatot_p95,rendatot_p99,rendatot_p99.9,frac_faixa1,frac_faixa2,frac_faixa3,frac_faixa4,vardec_retorno,vardec_trabalho,vardec_sucessao,gini_patrimonio_ic95,gini_renda_total_ic95,gini_renda_trabalho_ic95,top01_patrimonio_ic95,top1_patrimonio_ic95,top5_patrimonio_ic95,top10_patrimonio_ic95,bottom50_patrimonio_ic95,top1_renda_total_ic95,top10_renda_total_ic95,palma_patrimonio_ic95,palma_renda_ic95,razao_top1_bottom50_patr_ic95,patrimonio_medio_ic95,patrimonio_mediano_ic95,desemprego_ic95,frac_com_edu_ic95,retorno_medio_agregado_ic95,renda_trabalho_agreg_ic95,renda_patrimonio_agreg_ic95,transferencia_total_ic95,patr_p5_ic95,patr_p10_ic95,patr_p25_ic95,patr_p50_ic95,patr_p75_ic95,patr_p90_ic95,patr_p95_ic95,patr_p99_ic95,patr_p99.9_ic95,rendatot_p5_ic95,rendatot_p10_ic95,rendatot_p25_ic95,rendatot_p50_ic95,rendatot_p75_ic95,rendatot_p90_ic95,rendatot_p95_ic95,rendatot_p99_ic95,rendatot_p99.9_ic95,frac_faixa1_ic95,frac_faixa2_ic95,frac_faixa3_ic95,frac_faixa4_ic95,vardec_retorno_ic95,vardec_trabalho_ic95,vardec_sucessao_ic95
2026,0.8083807755983743,0.45828992496199716,0.5350641565202632,0.07859102757438835,0.2984470524197133,0.5705807445995668,0.7118871865123182,0.030729479188556428,0.10766724221892296,0.3727314325982069,42.612119322348576,2.503298262153377,9.738400376976209,341151.95604439516,59860.438722345134,0.07993333333333333,0.010266666666666672,0.04369450924821716,66964171.210074104,14909853.172560524,20088000.0,2764.535869417546,5477.602174917319,16713.46465095426,59860.438722345134,217743.3206780453,692486.5219244495,1355544.0834021592,4530451.381033074,16015187.608294668,26801.45084636387,30572.39014934034,41546.30869651471,64609.63739191261,110916.84559057704,197467.8528215625,281105.870339794,611428.2855768559,1678334.3575914584,0.46326666666666666,0.4045666666666667,0.12316666666666669,0.009000000000000003,0.1893298068045723,0.35470778647094214,0.4559624067244856,0.0018351450124807797,0.0022834566333570384,0.002840942002264639,0.0014764698447122142,0.005606849620637269,0.004665881583361727,0.0034196145797932382,0.0006482643719815607,0.003015849111025629,0.0030910398796403734,1.0953959452280142,0.029028852048120005,0.24050160448707386,6071.233980581066,1821.9474161497765,0.0026941994282879233,0.0012250413019857251,0.0009637608258445504,900610.709722294,433098.2095441893,0.0,142.02714208490596,191.70598630041,495.66572298595713,1821.9474161497765,6088.912736673427,26736.256663206976,62199.94063818762,1.0169004914174461e-09,2.0338009828348923e-09,188.10870861965944,275.51672699412035,404.8753036041524,761.8638443425152,1708.00078537787,4024.743895528314,5656.086324701174,20137.595516887475,117361.06331207232,0.006056771700580282,0.0053165854337468765,0.0034401497338881755,1.2627498450595215e-18,0.04596847509870815,0.07275322178154489,0.11373570346703026
2027,0.7994781480543397,0.46195826911110355,0.5360405541528093,0.0767947967378054,0.2913435531499035,0.5604731637303239,0.7014669636973637,0.034401932194626,0.10986857613066504,0.3766972175192163,36.597014510722175,2.552026976145458,8.493245524844893,358230.55073001975,68041.48309052743,0.08656666666666668,0.020400000000000012,0.04376773732995618,66787388.73249451,15684350.719805045,20088000.0,3681.8595715668416,7019.856392488353,20253.76717560155,68041.48309052743,235033.2531829795,728801.8948445581,1415569.1108656735,4690568.026351426,16257532.325728612,26762.059469990836,30463.065980219086,41388.85034966062,64422.99666085486,111083.8592657048,198331.56920636882,284937.33209986414,624986.21789304,1692051.5166494993,0.4486333333333334,0.4178333333333334,0.12469999999999999,0.008833333333333335,0.19423189446794054,0.33973453326914105,0.46603357226291836,0.0019864244247701783,0.0025635149599807627,0.0034497954980957923,0.0024032104273037955,0.006167581346486655,0.005048402695126143,0.003758469127349784,0.0006812404542070968,0.003127773897378045,0.0033913092699643017,0.9201917774222224,0.031928457557228146,0.23931394471170292,6493.663017413232,1895.8354597089942,0.0031191756549260783,0.0015458784356898942,0.000995919801786229,897265.1674111745,473849.79755133844,0.0,173.36539609449625,247.42465279234708,545.7965903742896,1895.8354597089942,6263.039270008321,26403.589070361948,65255.69188264275,49889.933198712235,393033.688731508,211.19267287409735,259.5679432241319,408.30361577227677,701.6455276073738,1721.2557564442773,3993.5534516506004,5860.503447518233,19349.824606804585,117921.09264158027,0.005864572609553086,0.005234053687885023,0.003310728585993564,0.00013564095042777516,0.03994595242990625,0.0673731824813169,0.09713660813895747
2028,0.7944065041464753,0.4663272090247462,0.537285205428788,0.07609460997762087,0.2865862563991188,0.5547393389323788,0.695411762446181,0.036461663769942795,0.11332730730293519,0.3810966339452516,34.123101815965505,2.6115998479758296,7.882123377582748,376333.60884698905,74839.60427675564,0.08863333333333336,0.03153333333333335,0.04391436428486273,66989616.24864049,16534545.884587843,20088000.0,4229.01479200194,8069.875409469177,22405.81048778297,74839.60427675564,252392.37246832513,764304.1818856773,1478927.886849027,4888380.7304329015,16682535.449425709,26766.517817796666,30392.427927876837,41273.3068138503,64606.5763712882,111637.77960327808,200360.90349697048,289239.5517799144,631339.572998006,1754832.1588966814,0.4275999999999999,0.43553333333333344,0.12779999999999997,0.009066666666666669,0.23145785388876622,0.3821925198376269,0.38634962627360675,0.0018826806239031376,0.00257498065635755,0.003293868241334041,0.002669767724070837,0.006024048661521423,0.004745103828140967,0.003518504371390351,0.0006909787960140665,0.0027847473557150093,0.003141671187876736,0.8195421800785831,0.03339440613390957,0.2233820009362603,6456.185284489279,1975.6057905459165,0.003440663118835961,0.001848065016852332,0.0009651816165433643,839212.7105586114,491134.73188207916,0.0,177.214595788513,307.6287854587245,552.2277562332699,1975.6057905459165,6394.796893888372,28082.058672967916,64360.28119848876,100423.489246268,490131.3154386215,191.35436392327497,230.44578996290355,353.1342721987373,701.4542761412841,1766.0683857867825,3774.6172066379936,6058.865701536737,16671.34070830885,107285.78938864614,0.006035348623857142,0.005621023830603691,0.003437988398742069,0.0002808783159172143,0.04701628886904358,0.07117066711443185,0.10556576504177821
2029,0.790546744595026,0.4694479110815412,0.5371233656758352,0.0732962712613355,0.281234356966775,0.5503479188099304,0.6902302408635876,0.037813220642741376,0.1148308858939961,0.38446059324237325,32.60449311133669,2.6540531352960834,7.460337978696845,394515.20596136054,81125.30553932703,0.08826666666666669,0.04073333333333334,0.04414833999791712,67151916.0085138,17426527.136307534,20088000.0,4610.562222419961,8605.762327261848,24758.361894671052,81125.30553932703,268769.3457633981,798209.8421735942,1552602.689197627,5112150.836083203,17009225.546294812,26706.395552348946,30395.527206390983,41442.006754434544,64788.232083317554,112274.81520751896,201926.88522075015,294911.60957171477,640162.5282804242,1815374.4287498058,0.41183333333333333,0.4454,0.13319999999999996,0.00956666666666667,0.22612729326632758,0.34613411729122767,0.42773858944244486,0.001968054162549795,0.002496619742035546,0.0028351784584861373,0.0039057852050125947,0.006613674517355112,0.004815764705400951,0.0036122198597761507,0.0007455149297965191,0.0027038663129143295,0.002978877236992892,0.766576186046755,0.03492389055784297,0.2294401093980982,6781.065004607138,2222.0005083169244,0.0023939302044451486,0.0017878279979325672,0.0009428549098436529,843028.5318115576,515457.38539868064,0.0,169.40287370651134,279.5523665290865,593.1166400099478,2222.0005083169244,6484.657611996282,29237.86125988481,67447.86484063214,116660.07383023227,593287.5500507142,225.5460587488939,242.18459813036424,406.11786030106884,727.203812821333,1666.8362155616612,3848.2882760769025,6408.212102680675,21606.354415150963,115375.62504734583,0.005465168984638198,0.005327302429223801,0.0035690637041299687,0.00039517868309270067,0.04671592638955611,0.06890273438881007,0.10914966912419724
2030,0.7880321895680498,0.4720452462848874,0.5355925156565748,0.07282079827266372,0.27872002326746353,0.5470898103181104,0.6862830702349293,0.0385451996523121,0.11669478110126147,0.387412676782836,31.6433978719109,2.6892736284938734,7.249073383647047,413010.0376283245,86880.76465445732,0.08753333333333332,0.05126666666666667,0.04453088615268384,67110769.06322296,18398719.543931134,20088000.0,4944.318644381993,9119.58098937509,27020.439157913956,86880.76465445732,284459.4927358307,834787.0613419875,1607040.5509172557,5373620.172743433,17407783.806011785,26845.337835395323,30507.516771938725,41553.88882103349,64970.06524456712,112950.429371194,203387.16445376253,299358.2216872982,646501.3551123036,1860076.680498806,0.4000333333333333,0.4496333333333333,0.14019999999999996,0.010133333333333336,0.24610231599086452,0.33607994511131334,0.41781773889782214,0.0019508901801842393,0.002493858887224864,0.002954124864442534,0.004100193303561122,0.007073264783217674,0.004750005024815287,0.003545340744664591,0.000750871056911136,0.002780516467800891,0.0030203410200121458,0.6993733270482689,0.03579309895839082,0.21640815452425613,6843.363813932407,2515.355961973966,0.002193327170448666,0.002124190985056703,0.0009115552308623146,876285.1028940561,513029.27198274224,0.0,172.57023715822433,312.37828305290384,621.6044479152702,2515.355961973966,7242.048548289234,28576.936306448733,71756.30709564268,132913.7953287991,650319.4313027965,194.67056752946866,262.53558765957007,396.9448988302342,697.8823014648401,1502.9822960769889,3925.038762327966,6458.963672140724,23826.79761894663,121579.60832031794,0.005199689286325624,0.005130442111605627,0.0030974643838461474,0.00039573697677784924,0.05802246198782959,0.07183695839538669,0.12178178831149353
2031,0.7862536140372248,0.4755482001963541,0.5350978443520052,0.0715939212950806,0.2758807724145926,0.5440589755370777,0.6834211546694287,0.03906037334937243,0.11843947086239787,0.3912154450173941,30.905240011908113,2.740613490497969,7.076049371051441,431464.46567279584,91248.43064652663,0.08603333333333335,0.0606,0.04497037711437394,67381213.48619395,19408815.863777403,20088000.0,5308.203059245671,9567.997425170111,28884.488820064365,91248.43064652663,295479.83640064416,879842.9581348213,1656455.6233351803,5581244.956145942,17818251.05239176,26844.93951328214,30653.965246595522,41660.50157143152,65280.41505665758,113673.44312076234,205245.6387189291,305885.87317051936,679326.5876346802,1885547.7391680856,0.3882666666666667,0.4535666666666668,0.14719999999999994,0.010966666666666671,0.24567709294149623,0.3146082203693718,0.439714686689132,0.0019065596561406196,0.0028268870115629344,0.0033090355967650086,0.004676021374193098,0.00707533589250788,0.005215102296348485,0.0038309403563355007,0.000648648131875379,0.0031997224580294715,0.003490561014541826,0.6206329180932627,0.04078442603201269,0.20685483129846402,7368.817610844707,2557.864990384463,0.0032533249387492968,0.0020234065733113404,0.0009157949625486072,875123.7535819612,536998.4812044677,0.0,164.02794332577304,330.3375273459857,663.8293030962335,2557.864990384463,7703.046542774432,27905.90443629189,72922.90680553876,156453.64184891523,700561.7285937859,207.7630875798529,287.99621106487194,410.9163818869434,727.4402329134607,1464.1488796053325,4028.322446892353,6731.104667098882,27907.6229615395,123948.12161032646,0.005477154033484308,0.005221891209204408,0.0031314910113271906,0.0004455965221322968,0.05493307509418342,0.06662135236070549,0.11617558729528527
2032,0.7849409812988868,0.47913498551255274,0.5354259117531359,0.0703698050775478,0.27379729300735056,0.5419209059733644,0.6813828945232303,0.03947142863164802,0.12015410100311996,0.3948410990535217,30.375267921697308,2.795646585341099,6.950968876028515,449494.6401086239,94895.09724496254,0.08870000000000001,0.07103333333333334,0.045348279336747156,67406140.12977491,20389608.541298743,20088000.0,5614.400203013367,10033.033542100287,30454.549581538526,94895.09724496254,307286.99863892124,923872.9365841579,1723903.3041647521,5892948.249140201,18213256.510498833,26810.538947900965,30531.443007316095,41466.410206381464,65536.32462846623,114155.28875640828,207345.9584016753,310904.43783183215,685621.8487447411,1906494.6610991294,0.37673333333333336,0.4593666666666666,0.15226666666666666,0.011633333333333338,0.23523820360127048,0.27767691287618995,0.4870848835225397,0.0019279158560729065,0.0026476969040269893,0.0027939502013337347,0.005172202942095803,0.007767869831682476,0.005135315325395233,0.0037006110347571606,0.0006208943710270768,0.0033234711403099925,0.0033042188686717646,0.57190621441121,0.0382738280424589,0.22862939309323763,7592.906224637437,2748.5500796231204,0.003240632349247367,0.0020056155493515613,0.0009003754402036324,930213.3826653886,555117.8462586922,0.0,170.75412430148944,307.2189501113033,621.3335165381778,2748.5500796231204,7732.078287759727,26762.587920288166,76411.52612398588,183828.00590526668,815495.4082267307,225.415125697881,263.6963170567609,416.2578016323567,762.1968391960346,1549.5505359084755,4024.5016592804327,6864.054030924046,32108.549373169426,122337.06197691406,0.005284304039329748,0.0053726008970020655,0.003181201064780312,0.0005272927458696385,0.05934474097632094,0.056192061238361735,0.1088909663960236
2033,0.7843025170764194,0.48272692384861865,0.5354142036776444,0.06908768956880516,0.2727248436337373,0.5402196410876091,0.6800227680743146,0.039574895783810043,0.12237994648387242,0.3984631036637041,30.136013148343903,2.8485306193083075,6.903472340858454,468218.77391257597,98443.62979993444,0.08806666666666667,0.08049999999999999,0.04564077738235453,67617714.66419378,21374366.74515668,20088000.0,5863.210677071472,10318.183974636482,32052.91810066927,98443.62979993444,320832.1304204708,973075.1471830213,1798002.9891381115,6128394.371132772,18787312.07965566,26768.691067932752,30459.961605572233,41563.74892386504,65724.55276238787,115154.51744152952,210750.39046408582,317443.7335217599,701739.3632781167,1931098.0619194421,0.36423333333333324,0.4667666666666666,0.1567666666666666,0.012233333333333339,0.2613464727445695,0.29335034029190993,0.44530318696352045,0.001952589258967624,0.0025608113645471968,0.0025416309579201373,0.005819137829847458,0.008296177151981813,0.005612602400990472,0.0038096212262671353,0.000571874946364656,0.003548271500764709,0.0033402621550587216,0.5139751546746593,0.0386209086583578,0.23587908524490753,7797.372449196423,2798.242932997957,0.0029716452710339164,0.0022273218803353706,0.0008650825523042732,888579.8769202015,558855.5509568427,0.0,172.3429994416666,280.45604276541417,666.4799482957837,2798.242932997957,7542.610999994027,31436.872125075835,74337.37622580797,204761.96953149818,924045.7466528177,214.1460896947055,253.077299245284,422.18616141344575,780.7893998924861,1504.6998303139553,4154.040483788103,6801.390065979214,32211.507800072082,137278.69756173942,0.005336481145769851,0.0056757075194854125,0.003400905725654457,0.0005205503129885624,0.053876897594699914,0.0631258335599672,0.10777119924385407
2034,0.7842017177457323,0.487130354204757,0.5359627632769951,0.06851515189675526,0.27260569206644497,0.5394800540969362,0.6798144130471521,0.039627434395104126,0.1252381183282065,0.402960057439485,29.999137729439397,2.9129176064899522,6.893784507496927,487439.5551619772,101702.05876538072,0.08900000000000001,0.09066666666666669,0.045976952655636054,67802831.2569397,22416334.77471314,20088000.0,6154.249173811832,10658.623746176723,33667.72142570564,101702.05876538072,334320.05010315345,1024757.9312172327,1879622.0003808767,6378594.192133803,19403877.797673844,26749.542803419823,30518.40012164991,41585.206393469,65865.24068039763,115866.18609744958,212693.50535300933,323238.6671776206,706485.2063937676,2004038.7669521996,0.35303333333333337,0.47413333333333335,0.15976666666666667,0.013066666666666674,0.22132164128108134,0.251483101692956,0.5271952570259628,0.0022158472247433857,0.002725524943050454,0.0025671270929031806,0.006260268916349909,0.008691128447924796,0.006016397790364003,0.004224866280978283,0.000606134603022395,0.0038059948571950095,0.003608145256989518,0.5249856871976023,0.042134086150706185,0.2466228019376439,8142.194404664509,2754.189785564805,0.0034783375603739267,0.0025980819332347403,0.000845060192621259,912869.9952495284,583036.8938231254,0.0,178.69772716757328,284.3862660479638,652.0854218166044,2754.189785564805,7913.374906509933,33653.81438691586,76821.93503652528,211677.97191560682,1025615.8212073263,229.28056737917152,272.0023512423417,410.4887722873303,728.4176366119249,1661.5151271358372,4847.314620918275,6578.823276814565,27172.78716987,130528.77556137655,0.004675644100526607,0.004943944251939283,0.0033722206242619,0.0006228859295457345,0.05100162707600939,0.056562809147328336,0.10268467940628244
2035,0.7839016500942587,0.4896610723923892,0.5348998126173453,0.06653119571019848,0.2722769245214206,0.53820565793539,0.6793863884911029,0.03978293260442703,0.12717709218490392,0.40601935795536703,29.838977407603213,2.952396878090629,6.862578882862567,504764.222700496,104629.28116254492,0.08886666666666666,0.10063333333333337,0.046287299041121846,67764197.78353094,23367425.689151566,20088000.0,6445.995991746996,11081.728320291235,35106.17314194233,104629.28116254492,347099.45952816674,1076550.7652613872,1937898.1974420564,6691537.214558784,19616119.325000126,26858.000420664663,30592.764047821674,41695.68167093831,66026.81113273113,116537.81590950918,213338.51384733885,325886.5490931448,718749.9691249627,2073575.4893184602,0.3425666666666667,0.4808666666666668,0.16266666666666663,0.013900000000000008,0.3187583460563668,0.3298383057656623,0.35140334817797075,0.002427030069924748,0.002731295776276324,0.002509785356745776,0.006498949579864672,0.008124786941829137,0.006158278734589187,0.004560380134223466,0.00063054108766447,0.003722568494402155,0.0033031506490689318,0.5747146367540289,0.04282441218137247,0.2483048888068629,8081.321097576893,2713.583219233954,0.003417807448465942,0.0028011481936993502,0.0008626673005219195,945557.8264184282,592689.5367890014,0.0,179.564090111484,277.40175880939756,703.2683506066217,2713.583219233954,7572.345054570132,33628.45882949985,69183.50970108436,236605.69258374514,1031757.1306465546,234.2197094239587,234.7232136658991,369.5303788288826,698.2239403176687,1806.7236967877288,4821.969179933252,6673.873463678285,31361.253718559045,128195.50719539788,0.004245210714165176,0.004917974999897504,0.003426323700355361,0.0006601688394280088,0.05202150948246277,0.049888676590850424,0.0928261694363325
